timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-18T16:07:42.072578,592,586,766,691,614,957,0
2026-08-18T16:07:42.073098,591,585,766,692,614,957,0
2026-08-18T16:07:42.076024,591,584,765,692,615,956,0
2026-08-18T16:07:42.076024,591,582,766,692,614,957,0
2026-08-18T16:07:42.077046,592,583,765,691,614,957,0
2026-08-18T16:07:42.080085,591,583,765,692,614,957,0
2026-08-18T16:07:42.080085,591,584,765,692,615,957,0
2026-08-18T16:07:42.081116,592,586,765,691,613,957,0
2026-08-18T16:07:42.083980,591,587,766,691,615,957,0
2026-08-18T16:07:42.083980,592,588,764,691,614,957,0
2026-08-18T16:07:42.084980,591,588,765,691,614,957,0
2026-08-18T16:07:42.087789,592,589,765,692,615,957,0
2026-08-18T16:07:42.088603,592,589,766,692,614,957,0
2026-08-18T16:07:42.088603,591,588,764,692,614,957,0
2026-08-18T16:07:42.091817,592,587,766,692,615,957,0
2026-08-18T16:07:42.092803,590,586,765,692,615,957,0
2026-08-18T16:07:42.093817,592,585,765,692,614,957,0
2026-08-18T16:07:42.095807,591,583,765,692,614,957,0
2026-08-18T16:07:42.096802,592,583,765,691,615,957,0
2026-08-18T16:07:42.096802,592,583,765,691,614,957,0
2026-08-18T16:07:42.100585,591,583,766,691,615,957,0
2026-08-18T16:07:42.100585,591,585,765,691,614,957,0
2026-08-18T16:07:42.101616,592,586,765,691,614,957,0
2026-08-18T16:07:42.104576,591,588,766,692,615,957,0
2026-08-18T16:07:42.105035,590,588,765,692,615,957,0
2026-08-18T16:07:42.106221,591,588,765,691,614,957,0
2026-08-18T16:07:42.108797,591,589,765,692,615,957,0
2026-08-18T16:07:42.108797,591,588,766,692,614,957,0
2026-08-18T16:07:42.109799,591,587,765,691,614,957,0
2026-08-18T16:07:42.112813,591,586,765,692,614,957,0
2026-08-18T16:07:42.113800,591,585,765,692,615,957,0
2026-08-18T16:07:42.113800,592,584,765,692,615,957,0
2026-08-18T16:07:42.116814,591,584,766,692,614,957,0
2026-08-18T16:07:42.117802,591,583,765,691,615,957,0
2026-08-18T16:07:42.117802,592,583,765,692,614,957,0
2026-08-18T16:07:42.120814,591,584,764,691,615,957,0
2026-08-18T16:07:42.121722,591,585,765,691,614,957,0
2026-08-18T16:07:42.121722,591,586,765,692,615,957,0
2026-08-18T16:07:42.124857,591,588,765,692,615,957,0
2026-08-18T16:07:42.125843,591,588,764,692,615,957,0
2026-08-18T16:07:42.125843,591,589,765,692,615,957,0
2026-08-18T16:07:42.128856,591,589,765,693,615,957,0
2026-08-18T16:07:42.129842,591,588,765,693,614,957,0
2026-08-18T16:07:42.129842,591,588,765,693,615,957,0
2026-08-18T16:07:42.132856,592,587,765,693,615,956,0
2026-08-18T16:07:42.133844,591,585,765,693,615,957,0
2026-08-18T16:07:42.133844,591,584,767,693,615,956,0
2026-08-18T16:07:42.137371,590,583,768,694,615,957,0
2026-08-18T16:07:42.137371,592,583,768,693,615,957,0
2026-08-18T16:07:42.137371,592,584,769,693,615,957,0
2026-08-18T16:07:42.141183,593,586,768,694,616,957,0
2026-08-18T16:07:42.141183,593,587,768,694,617,957,0
2026-08-18T16:07:42.142167,594,589,767,693,618,957,0
2026-08-18T16:07:42.145181,593,590,767,694,619,957,0
2026-08-18T16:07:42.145181,595,591,767,694,619,957,0
2026-08-18T16:07:42.146167,595,592,768,694,618,957,0
2026-08-18T16:07:42.149167,594,592,769,695,619,956,0
2026-08-18T16:07:42.150191,595,591,768,694,619,956,0
2026-08-18T16:07:42.150191,595,591,769,695,619,956,0
2026-08-18T16:07:42.153433,595,590,768,695,620,957,0
2026-08-18T16:07:42.153433,595,588,769,695,618,957,0
2026-08-18T16:07:42.154458,595,588,774,695,616,957,0
2026-08-18T16:07:42.157713,595,588,778,696,616,956,0
2026-08-18T16:07:42.158730,595,588,780,696,616,957,0
2026-08-18T16:07:42.159724,596,589,779,696,618,957,0
2026-08-18T16:07:42.161723,597,590,775,696,620,957,0
2026-08-18T16:07:42.162724,598,592,772,696,623,956,0
2026-08-18T16:07:42.162724,600,594,770,697,624,956,0
2026-08-18T16:07:42.165723,599,596,774,698,623,957,0
2026-08-18T16:07:42.166709,599,597,779,699,622,957,0
2026-08-18T16:07:42.166709,598,597,784,703,621,957,0
2026-08-18T16:07:42.169722,598,597,786,703,620,957,0
2026-08-18T16:07:42.170723,599,596,788,704,620,958,0
2026-08-18T16:07:42.171134,600,595,789,704,622,956,0
2026-08-18T16:07:42.174323,600,594,789,705,623,956,0
2026-08-18T16:07:42.174323,602,594,788,705,625,956,0
2026-08-18T16:07:42.175366,602,594,789,705,625,957,0
2026-08-18T16:07:42.178385,603,594,789,705,626,957,0
2026-08-18T16:07:42.178385,602,595,795,706,623,957,0
2026-08-18T16:07:42.178385,602,596,797,706,624,957,0
2026-08-18T16:07:42.182485,602,596,793,705,625,956,0
2026-08-18T16:07:42.182485,602,599,797,705,625,958,0
2026-08-18T16:07:42.183514,608,603,798,703,628,957,0
2026-08-18T16:07:42.186188,610,606,794,701,631,957,0
2026-08-18T16:07:42.187208,611,607,793,701,632,956,0
2026-08-18T16:07:42.187880,610,607,793,704,633,956,0
2026-08-18T16:07:42.190685,611,608,795,705,633,957,0
2026-08-18T16:07:42.190685,610,607,798,708,633,957,0
2026-08-18T16:07:42.191695,608,605,801,711,633,957,0
2026-08-18T16:07:42.194523,609,603,797,710,637,957,0
2026-08-18T16:07:42.195030,612,603,795,708,640,956,0
2026-08-18T16:07:42.195578,611,604,796,711,641,956,0
2026-08-18T16:07:42.198885,612,604,799,712,640,958,0
2026-08-18T16:07:42.198885,613,605,799,712,641,957,0
2026-08-18T16:07:42.199917,616,607,797,710,643,957,0
2026-08-18T16:07:42.202170,616,609,795,710,644,957,0
2026-08-18T16:07:42.203182,616,610,795,708,643,956,0
2026-08-18T16:07:42.204625,614,611,795,708,644,957,0
2026-08-18T16:07:42.206833,614,612,795,707,643,958,0
2026-08-18T16:07:42.207847,614,613,795,706,642,957,0
2026-08-18T16:07:42.207847,616,613,796,705,642,956,0
2026-08-18T16:07:42.210867,614,612,797,707,641,957,0
2026-08-18T16:07:42.211861,615,611,801,707,640,957,0
2026-08-18T16:07:42.211861,615,610,803,709,640,957,0
2026-08-18T16:07:42.214856,615,609,800,706,642,957,0
2026-08-18T16:07:42.215857,617,608,797,705,643,957,0
2026-08-18T16:07:42.215857,617,607,798,706,643,956,0
2026-08-18T16:07:42.218858,617,608,795,705,646,957,0
2026-08-18T16:07:42.219860,618,609,795,705,647,956,0
2026-08-18T16:07:42.219860,618,611,797,707,645,956,0
2026-08-18T16:07:42.223208,617,612,800,709,645,957,0
2026-08-18T16:07:42.223208,618,614,804,709,643,957,0
2026-08-18T16:07:42.224261,617,614,807,711,642,957,0
2026-08-18T16:07:42.227547,617,615,808,710,643,957,0
2026-08-18T16:07:42.227547,618,615,809,710,644,956,0
2026-08-18T16:07:42.227547,617,614,810,712,644,956,0
2026-08-18T16:07:42.231783,616,613,810,712,645,956,0
2026-08-18T16:07:42.231783,619,614,809,711,647,957,0
2026-08-18T16:07:42.231783,620,612,807,712,648,957,0
2026-08-18T16:07:42.235831,621,612,805,711,652,957,0
2026-08-18T16:07:42.235831,624,613,803,709,654,957,0
2026-08-18T16:07:42.236807,624,613,801,709,656,956,0
2026-08-18T16:07:42.239874,625,615,801,708,658,957,0
2026-08-18T16:07:42.239874,626,617,799,707,657,958,0
2026-08-18T16:07:42.240875,627,620,801,708,658,957,0
2026-08-18T16:07:42.243882,626,621,801,708,658,957,0
2026-08-18T16:07:42.243882,627,623,803,709,657,957,0
2026-08-18T16:07:42.244876,625,623,805,711,657,957,0
2026-08-18T16:07:42.247882,626,624,807,711,657,957,0
2026-08-18T16:07:42.247882,625,623,808,712,655,957,0
2026-08-18T16:07:42.248874,624,623,811,712,655,956,0
2026-08-18T16:07:42.251870,624,620,812,713,654,957,0
2026-08-18T16:07:42.251870,624,619,815,713,653,957,0
2026-08-18T16:07:42.252875,622,618,817,714,652,956,0
2026-08-18T16:07:42.255901,622,616,817,714,652,957,0
2026-08-18T16:07:42.256726,622,615,819,713,651,957,0
2026-08-18T16:07:42.257823,622,614,819,714,651,957,0
2026-08-18T16:07:42.259833,622,615,819,714,652,957,0
2026-08-18T16:07:42.260822,622,616,818,714,651,957,0
2026-08-18T16:07:42.260822,622,617,819,713,653,957,0
2026-08-18T16:07:42.263833,622,618,819,714,652,957,0
2026-08-18T16:07:42.264821,623,620,819,714,652,957,0
2026-08-18T16:07:42.264821,623,620,821,715,653,956,0
2026-08-18T16:07:42.267831,623,621,821,716,653,957,0
2026-08-18T16:07:42.268819,623,621,823,716,653,957,0
2026-08-18T16:07:42.268819,622,620,825,717,655,956,0
2026-08-18T16:07:42.271727,624,619,824,717,655,957,0
2026-08-18T16:07:42.273224,624,618,824,718,656,957,0
2026-08-18T16:07:42.273224,624,617,823,718,657,957,0
2026-08-18T16:07:42.276737,625,616,820,718,660,957,0
2026-08-18T16:07:42.276737,627,617,820,718,662,958,0
2026-08-18T16:07:42.277762,628,618,819,718,661,957,0
2026-08-18T16:07:42.280202,627,619,818,718,663,957,0
2026-08-18T16:07:42.281226,628,620,819,717,664,957,0
2026-08-18T16:07:42.282226,628,622,821,719,663,956,0
2026-08-18T16:07:42.284233,627,623,821,719,662,957,0
2026-08-18T16:07:42.285226,627,624,820,719,663,958,0
2026-08-18T16:07:42.286229,627,624,820,717,662,956,0
2026-08-18T16:07:42.288225,627,625,818,717,663,957,0
2026-08-18T16:07:42.290225,628,625,820,718,662,957,0
2026-08-18T16:07:42.290225,627,623,821,718,661,957,0
2026-08-18T16:07:42.292221,626,622,824,719,660,957,0
2026-08-18T16:07:42.293220,626,621,825,720,659,957,0
2026-08-18T16:07:42.294219,625,618,826,719,658,957,0
2026-08-18T16:07:42.297219,624,618,826,719,659,957,0
2026-08-18T16:07:42.297219,625,617,826,719,658,958,0
2026-08-18T16:07:42.298219,626,617,827,720,657,957,0
2026-08-18T16:07:42.301218,625,618,827,719,659,957,0
2026-08-18T16:07:42.301218,625,619,827,720,658,958,0
2026-08-18T16:07:42.302218,626,621,827,720,659,957,0
2026-08-18T16:07:42.304257,627,622,825,720,661,957,0
2026-08-18T16:07:42.305509,627,623,825,719,662,957,0
2026-08-18T16:07:42.305509,628,624,824,719,661,957,0
2026-08-18T16:07:42.309469,627,625,825,720,663,957,0
2026-08-18T16:07:42.309469,627,625,825,720,662,957,0
2026-08-18T16:07:42.310508,626,623,827,720,661,956,0
2026-08-18T16:07:42.313012,625,622,828,721,661,957,0
2026-08-18T16:07:42.313996,627,621,828,720,660,957,0
2026-08-18T16:07:42.313996,627,619,827,721,661,957,0
2026-08-18T16:07:42.316999,628,619,827,721,662,957,0
2026-08-18T16:07:42.317996,628,619,826,720,663,957,0
2026-08-18T16:07:42.318998,628,620,826,720,664,957,0
2026-08-18T16:07:42.321911,629,621,825,720,666,957,0
2026-08-18T16:07:42.322253,629,623,824,720,665,957,0
2026-08-18T16:07:42.323401,629,624,825,719,665,957,0
2026-08-18T16:07:42.325499,630,626,824,719,666,957,0
2026-08-18T16:07:42.326498,630,626,825,720,666,957,0
2026-08-18T16:07:42.326498,630,627,827,720,665,956,0
2026-08-18T16:07:42.329495,629,627,826,720,665,957,0
2026-08-18T16:07:42.330496,629,626,828,720,665,958,0
2026-08-18T16:07:42.331021,629,625,828,720,664,957,0
2026-08-18T16:07:42.333538,629,624,828,721,665,957,0
2026-08-18T16:07:42.334541,629,623,828,721,665,958,0
2026-08-18T16:07:42.335540,630,621,828,722,665,957,0
2026-08-18T16:07:42.337803,629,620,828,722,666,957,0
2026-08-18T16:07:42.338536,630,621,828,721,666,957,0
2026-08-18T16:07:42.338536,630,622,827,721,665,956,0
2026-08-18T16:07:42.341551,629,623,828,721,667,957,0
2026-08-18T16:07:42.342553,630,624,827,722,667,958,0
2026-08-18T16:07:42.343555,629,625,827,721,667,956,0
2026-08-18T16:07:42.345568,630,626,827,722,667,957,0
2026-08-18T16:07:42.346553,630,627,827,721,666,957,0
2026-08-18T16:07:42.346553,630,627,827,721,667,957,0
2026-08-18T16:07:42.349567,630,627,826,722,667,957,0
2026-08-18T16:07:42.350554,630,627,827,721,668,956,0
2026-08-18T16:07:42.351553,630,626,827,721,667,957,0
2026-08-18T16:07:42.354393,630,624,826,721,668,957,0
2026-08-18T16:07:42.354393,631,623,826,721,667,958,0
2026-08-18T16:07:42.355029,631,622,827,721,668,956,0
2026-08-18T16:07:42.358611,630,622,826,722,668,957,0
2026-08-18T16:07:42.358611,630,622,827,721,668,956,0
2026-08-18T16:07:42.359649,630,623,826,721,668,957,0
2026-08-18T16:07:42.362075,630,624,827,721,668,957,0
2026-08-18T16:07:42.363062,630,624,827,721,668,958,0
2026-08-18T16:07:42.363062,631,626,827,721,668,957,0
2026-08-18T16:07:42.366060,630,627,827,722,668,957,0
2026-08-18T16:07:42.367061,630,627,827,721,666,956,0
2026-08-18T16:07:42.367061,629,627,828,722,668,957,0
2026-08-18T16:07:42.370062,630,626,827,722,668,957,0
2026-08-18T16:07:42.371048,630,626,828,721,667,957,0
2026-08-18T16:07:42.372053,630,624,828,721,668,957,0
2026-08-18T16:07:42.374183,630,623,828,721,667,957,0
2026-08-18T16:07:42.375357,630,622,828,721,666,957,0
2026-08-18T16:07:42.376352,629,622,828,721,667,957,0
2026-08-18T16:07:42.378349,630,621,827,721,667,957,0
2026-08-18T16:07:42.379857,631,622,828,721,667,957,0
2026-08-18T16:07:42.379857,629,623,827,721,666,957,0
2026-08-18T16:07:42.382864,630,624,827,722,667,957,0
2026-08-18T16:07:42.383548,630,625,828,721,668,957,0
2026-08-18T16:07:42.384557,629,626,828,723,667,957,0
2026-08-18T16:07:42.386557,630,626,827,722,667,957,0
2026-08-18T16:07:42.387560,629,627,827,721,668,956,0
2026-08-18T16:07:42.387560,630,628,827,721,668,957,0
2026-08-18T16:07:42.391014,629,626,828,721,668,957,0
2026-08-18T16:07:42.392016,630,626,828,721,668,957,0
2026-08-18T16:07:42.392016,629,624,828,721,668,957,0
2026-08-18T16:07:42.395015,630,623,828,722,668,957,0
2026-08-18T16:07:42.396015,631,622,828,722,667,957,0
2026-08-18T16:07:42.396015,630,622,827,722,667,957,0
2026-08-18T16:07:42.396015,630,622,826,722,668,957,0
2026-08-18T16:07:42.399011,631,622,828,720,668,958,0
2026-08-18T16:07:42.400015,629,624,827,722,668,957,0
2026-08-18T16:07:42.400015,629,624,827,722,667,957,0
2026-08-18T16:07:42.404015,630,626,827,722,666,957,0
2026-08-18T16:07:42.404015,630,627,827,722,666,957,0
2026-08-18T16:07:42.404600,630,627,827,721,668,957,0
2026-08-18T16:07:42.407316,630,627,826,721,667,957,0
2026-08-18T16:07:42.407316,630,627,827,722,667,957,0
2026-08-18T16:07:42.408314,630,626,827,721,667,957,0
2026-08-18T16:07:42.411440,630,625,827,721,667,956,0
2026-08-18T16:07:42.412317,630,624,828,721,668,956,0
2026-08-18T16:07:42.412317,629,623,827,721,667,957,0
2026-08-18T16:07:42.415441,631,622,827,721,667,957,0
2026-08-18T16:07:42.416318,630,621,827,722,668,957,0
2026-08-18T16:07:42.416318,630,622,827,721,667,957,0
2026-08-18T16:07:42.420318,630,622,827,721,667,956,0
2026-08-18T16:07:42.420318,629,623,827,722,666,957,0
2026-08-18T16:07:42.421112,630,624,828,721,667,957,0
2026-08-18T16:07:42.423761,630,626,827,721,667,956,0
2026-08-18T16:07:42.423761,630,626,827,721,668,957,0
2026-08-18T16:07:42.424746,630,627,826,721,667,957,0
2026-08-18T16:07:42.427759,630,627,827,721,666,957,0
2026-08-18T16:07:42.428747,630,627,827,721,666,957,0
2026-08-18T16:07:42.428747,629,625,826,721,667,957,0
2026-08-18T16:07:42.431759,630,625,828,721,667,956,0
2026-08-18T16:07:42.432747,630,623,827,722,667,957,0
2026-08-18T16:07:42.432747,630,622,827,722,668,957,0
2026-08-18T16:07:42.435760,630,622,827,721,668,957,0
2026-08-18T16:07:42.436746,631,621,827,721,667,957,0
2026-08-18T16:07:42.437705,630,621,827,721,668,957,0
2026-08-18T16:07:42.440527,629,623,828,721,667,957,0
2026-08-18T16:07:42.440527,629,624,827,722,667,957,0
2026-08-18T16:07:42.440527,630,625,827,721,667,957,0
2026-08-18T16:07:42.444542,630,627,827,721,667,957,0
2026-08-18T16:07:42.444542,630,627,826,721,667,956,0
2026-08-18T16:07:42.444542,629,627,827,721,667,957,0
2026-08-18T16:07:42.448542,630,627,827,721,667,957,0
2026-08-18T16:07:42.448542,629,626,827,721,668,957,0
2026-08-18T16:07:42.448542,630,626,828,721,668,957,0
2026-08-18T16:07:42.452525,630,625,826,721,668,958,0
2026-08-18T16:07:42.452525,630,623,827,722,666,957,0
2026-08-18T16:07:42.453529,630,622,826,721,667,957,0
2026-08-18T16:07:42.456775,630,622,827,721,668,956,0
2026-08-18T16:07:42.456775,630,621,827,722,667,957,0
2026-08-18T16:07:42.456775,630,621,828,722,667,957,0
2026-08-18T16:07:42.460787,630,623,826,722,666,957,0
2026-08-18T16:07:42.460787,630,624,827,721,667,957,0
2026-08-18T16:07:42.461783,630,625,827,722,667,957,0
2026-08-18T16:07:42.464796,630,626,827,721,667,956,0
2026-08-18T16:07:42.464796,630,627,827,721,668,957,0
2026-08-18T16:07:42.465786,630,628,827,722,667,957,0
2026-08-18T16:07:42.468796,630,627,827,721,668,958,0
2026-08-18T16:07:42.468796,629,626,827,722,666,957,0
2026-08-18T16:07:42.469785,630,625,827,720,667,957,0
2026-08-18T16:07:42.473013,630,624,827,721,668,957,0
2026-08-18T16:07:42.473013,629,622,828,722,667,957,0
2026-08-18T16:07:42.474104,630,623,827,721,668,957,0
2026-08-18T16:07:42.476533,631,621,827,721,668,957,0
2026-08-18T16:07:42.477599,629,622,827,721,667,958,0
2026-08-18T16:07:42.477599,630,622,827,721,667,957,0
2026-08-18T16:07:42.481610,630,623,827,721,667,957,0
2026-08-18T16:07:42.481610,629,624,826,721,668,957,0
2026-08-18T16:07:42.481610,630,626,827,722,667,958,0
2026-08-18T16:07:42.485216,630,627,827,722,667,957,0
2026-08-18T16:07:42.485216,630,627,827,721,668,958,0
2026-08-18T16:07:42.486211,630,627,826,721,668,957,0
2026-08-18T16:07:42.489366,630,627,827,722,667,957,0
2026-08-18T16:07:42.489872,630,626,828,722,667,957,0
2026-08-18T16:07:42.489872,629,624,831,724,666,957,0
2026-08-18T16:07:42.493880,628,622,834,724,664,957,0
2026-08-18T16:07:42.493880,629,621,832,723,665,957,0
2026-08-18T16:07:42.493880,628,620,833,723,666,957,0
2026-08-18T16:07:42.497881,629,619,832,724,666,957,0
2026-08-18T16:07:42.497881,628,620,832,724,667,957,0
2026-08-18T16:07:42.498881,629,621,831,724,668,957,0
2026-08-18T16:07:42.501879,631,623,829,723,669,958,0
2026-08-18T16:07:42.501879,630,626,830,723,669,956,0
2026-08-18T16:07:42.502879,632,627,828,724,671,957,0
2026-08-18T16:07:42.505251,632,628,829,723,672,956,0
2026-08-18T16:07:42.506344,633,629,827,723,673,957,0
2026-08-18T16:07:42.506849,634,630,826,723,673,957,0
2026-08-18T16:07:42.509360,634,630,827,723,673,957,0
2026-08-18T16:07:42.510367,633,629,828,723,672,956,0
2026-08-18T16:07:42.510367,632,628,828,724,672,957,0
2026-08-18T16:07:42.513367,633,627,829,724,671,956,0
2026-08-18T16:07:42.514366,632,625,830,724,672,957,0
2026-08-18T16:07:42.514366,632,624,828,724,672,958,0
2026-08-18T16:07:42.518382,633,624,829,724,672,957,0
2026-08-18T16:07:42.518382,633,625,828,723,671,957,0
2026-08-18T16:07:42.518382,632,626,832,724,670,957,0
2026-08-18T16:07:42.522223,632,626,836,725,668,956,0
2026-08-18T16:07:42.522631,629,627,839,727,667,957,0
2026-08-18T16:07:42.523227,630,628,839,727,667,957,0
2026-08-18T16:07:42.526676,630,628,840,728,666,958,0
2026-08-18T16:07:42.526676,631,628,840,728,669,957,0
2026-08-18T16:07:42.526676,631,628,839,728,671,957,0
2026-08-18T16:07:42.530636,632,628,835,728,673,956,0
2026-08-18T16:07:42.530636,633,628,836,729,675,957,0
2026-08-18T16:07:42.530636,634,628,839,728,675,957,0
2026-08-18T16:07:42.534760,633,627,841,730,674,956,0
2026-08-18T16:07:42.534760,633,626,841,730,675,957,0
2026-08-18T16:07:42.534760,634,625,844,730,674,956,0
2026-08-18T16:07:42.538269,636,627,845,728,676,956,0
2026-08-18T16:07:42.538960,636,628,843,729,679,957,0
2026-08-18T16:07:42.539970,637,630,841,729,682,957,0
2026-08-18T16:07:42.542968,640,633,839,730,686,957,0
2026-08-18T16:07:42.542968,644,637,840,730,688,958,0
2026-08-18T16:07:42.542968,646,640,837,729,692,956,0
2026-08-18T16:07:42.546455,649,642,831,729,696,957,0
2026-08-18T16:07:42.547457,654,647,829,726,699,957,0
2026-08-18T16:07:42.547457,658,650,828,725,700,956,0
2026-08-18T16:07:42.550457,656,650,832,727,698,957,0
2026-08-18T16:07:42.551456,649,645,835,734,696,957,0
2026-08-18T16:07:42.551456,643,641,839,735,694,957,0
2026-08-18T16:07:42.555203,643,638,841,736,694,957,0
2026-08-18T16:07:42.555203,643,636,842,736,694,957,0
2026-08-18T16:07:42.556346,642,635,843,737,693,957,0
2026-08-18T16:07:42.559369,644,636,842,735,694,957,0
2026-08-18T16:07:42.559369,643,637,842,736,693,957,0
2026-08-18T16:07:42.560355,643,637,841,736,693,957,0
2026-08-18T16:07:42.562739,643,638,839,735,693,957,0
2026-08-18T16:07:42.563753,640,638,842,736,692,957,0
2026-08-18T16:07:42.563753,640,638,845,735,690,956,0
2026-08-18T16:07:42.566980,640,638,846,735,688,957,0
2026-08-18T16:07:42.567979,639,637,846,734,689,957,0
2026-08-18T16:07:42.567979,640,636,847,735,689,956,0
2026-08-18T16:07:42.571508,640,636,846,735,688,958,0
2026-08-18T16:07:42.572242,639,634,846,736,689,957,0
2026-08-18T16:07:42.573348,639,633,847,736,689,957,0
2026-08-18T16:07:42.575544,638,631,848,737,689,956,0
2026-08-18T16:07:42.575544,638,631,849,738,689,957,0
2026-08-18T16:07:42.576561,638,630,851,737,687,956,0
2026-08-18T16:07:42.579660,638,630,853,738,687,956,0
2026-08-18T16:07:42.580650,638,632,853,738,687,957,0
2026-08-18T16:07:42.580650,637,633,855,738,686,957,0
2026-08-18T16:07:42.583651,638,634,855,739,686,957,0
2026-08-18T16:07:42.584650,637,634,853,739,688,957,0
2026-08-18T16:07:42.584650,638,635,853,739,689,957,0
2026-08-18T16:07:42.587647,638,636,851,738,690,956,0
2026-08-18T16:07:42.588635,638,635,854,738,688,957,0
2026-08-18T16:07:42.588953,639,636,859,737,687,956,0
2026-08-18T16:07:42.591589,641,636,857,735,688,957,0
2026-08-18T16:07:42.591589,643,636,855,736,691,957,0
2026-08-18T16:07:42.592645,641,634,858,739,692,957,0
2026-08-18T16:07:42.595660,642,634,855,739,695,956,0
2026-08-18T16:07:42.596661,643,634,851,740,697,957,0
2026-08-18T16:07:42.596661,646,636,848,739,702,957,0
2026-08-18T16:07:42.599660,651,640,843,738,703,957,0
2026-08-18T16:07:42.600661,654,643,841,737,706,957,0
2026-08-18T16:07:42.600661,655,646,841,736,706,956,0
2026-08-18T16:07:42.603660,654,649,841,735,706,956,0
2026-08-18T16:07:42.606032,652,649,843,738,703,957,0
2026-08-18T16:07:42.606357,648,648,847,739,701,957,0
2026-08-18T16:07:42.608484,646,646,850,739,698,957,0
2026-08-18T16:07:42.608484,644,644,852,739,696,957,0
2026-08-18T16:07:42.609484,642,641,855,739,694,956,0
2026-08-18T16:07:42.612484,643,640,855,739,693,957,0
2026-08-18T16:07:42.612484,642,637,854,738,693,957,0
2026-08-18T16:07:42.613481,640,634,856,739,691,956,0
2026-08-18T16:07:42.616658,640,633,857,739,691,956,0
2026-08-18T16:07:42.616658,639,632,857,739,691,957,0
2026-08-18T16:07:42.616658,639,632,857,740,690,957,0
2026-08-18T16:07:42.620657,639,632,857,740,691,957,0
2026-08-18T16:07:42.620657,639,633,858,739,691,957,0
2026-08-18T16:07:42.620657,640,635,857,741,692,956,0
2026-08-18T16:07:42.624110,640,636,857,740,691,957,0
2026-08-18T16:07:42.625106,639,637,858,741,691,957,0
2026-08-18T16:07:42.625106,640,637,859,742,691,957,0
2026-08-18T16:07:42.628105,638,637,859,742,691,957,0
2026-08-18T16:07:42.629109,639,636,859,743,691,957,0
2026-08-18T16:07:42.629109,639,635,859,743,692,957,0
2026-08-18T16:07:42.633105,639,635,859,743,693,957,0
2026-08-18T16:07:42.633105,640,633,859,743,694,957,0
2026-08-18T16:07:42.633105,640,632,858,743,693,956,0
2026-08-18T16:07:42.637216,639,631,859,744,693,957,0
2026-08-18T16:07:42.637841,639,631,859,744,692,957,0
2026-08-18T16:07:42.637841,638,631,861,745,692,957,0
2026-08-18T16:07:42.641357,638,632,861,746,693,957,0
2026-08-18T16:07:42.641357,636,632,862,745,692,957,0
2026-08-18T16:07:42.642250,638,633,861,744,692,958,0
2026-08-18T16:07:42.645261,638,634,860,744,693,956,0
2026-08-18T16:07:42.645261,639,635,858,743,694,957,0
2026-08-18T16:07:42.645261,640,637,858,743,695,956,0
2026-08-18T16:07:42.649249,640,637,858,743,695,957,0
2026-08-18T16:07:42.649249,641,637,857,743,696,957,0
2026-08-18T16:07:42.650253,641,636,857,742,696,956,0
2026-08-18T16:07:42.653252,643,636,856,743,698,956,0
2026-08-18T16:07:42.653252,643,635,854,743,699,956,0
2026-08-18T16:07:42.654249,644,635,855,743,699,956,0
2026-08-18T16:07:42.657625,643,634,856,743,698,957,0
2026-08-18T16:07:42.657625,642,634,857,743,697,958,0
2026-08-18T16:07:42.657625,643,635,857,743,696,957,0
2026-08-18T16:07:42.661625,643,636,857,743,698,956,0
2026-08-18T16:07:42.662624,643,637,855,743,698,957,0
2026-08-18T16:07:42.662624,643,639,855,743,699,957,0
2026-08-18T16:07:42.665663,643,640,854,743,699,957,0
2026-08-18T16:07:42.665663,643,640,855,743,699,957,0
2026-08-18T16:07:42.665663,643,641,855,743,698,957,0
2026-08-18T16:07:42.669632,643,640,856,743,699,956,0
2026-08-18T16:07:42.669632,642,639,855,743,698,957,0
2026-08-18T16:07:42.670623,642,638,855,743,699,957,0
2026-08-18T16:07:42.673965,642,636,855,743,699,957,0
2026-08-18T16:07:42.673965,643,635,855,743,699,957,0
2026-08-18T16:07:42.673965,643,634,856,744,699,957,0
2026-08-18T16:07:42.678264,642,634,856,744,699,957,0
2026-08-18T16:07:42.678264,642,635,856,744,698,957,0
2026-08-18T16:07:42.678264,641,636,857,744,698,956,0
2026-08-18T16:07:42.682268,642,637,857,744,699,957,0
2026-08-18T16:07:42.682268,642,638,857,744,698,958,0
2026-08-18T16:07:42.682268,642,639,858,744,698,956,0
2026-08-18T16:07:42.686283,641,640,856,745,698,957,0
2026-08-18T16:07:42.686283,642,640,856,743,698,957,0
2026-08-18T16:07:42.686283,642,640,857,744,697,957,0
2026-08-18T16:07:42.689598,641,638,857,744,697,957,0
2026-08-18T16:07:42.690708,642,637,858,744,697,957,0
2026-08-18T16:07:42.690708,641,636,859,744,696,956,0
2026-08-18T16:07:42.693739,641,634,858,744,697,957,0
2026-08-18T16:07:42.694706,641,634,857,743,697,957,0
2026-08-18T16:07:42.694706,641,633,859,744,696,956,0
2026-08-18T16:07:42.698227,641,632,858,744,697,957,0
2026-08-18T16:07:42.699019,641,633,858,744,696,957,0
2026-08-18T16:07:42.699019,641,635,859,744,696,957,0
2026-08-18T16:07:42.702761,641,635,858,744,697,957,0
2026-08-18T16:07:42.702761,641,636,859,744,696,957,0
2026-08-18T16:07:42.702761,640,638,859,744,696,956,0
